sysTime,roll,pitch,yaw,ax,ay,az,sqrt,average
6:7:29:39:402204,77.36,-45.3,-174.76,-0.66,0.69,0.12,0.97,1.05
6:7:29:40:402609,80.3,-49.61,-177.0,-1.03,0.52,0.26,1.18,1.12
6:7:29:40:402706,72.1,-53.56,-169.7,-0.75,0.59,0.2,0.98,1.04
6:7:29:40:402816,69.55,-59.39,-167.28,-0.84,0.5,0.17,0.99,1.05
6:7:29:40:402913,55.8,-67.34,-154.87,-1.01,0.28,0.17,1.06,1.01
6:7:29:40:403010,41.7,-71.06,-139.55,-0.99,0.22,0.31,1.06,1.04
6:7:29:40:403105,34.19,-66.87,-136.99,-1.03,0.25,0.38,1.13,1.08
6:7:29:40:403217,25.42,-60.62,-135.41,-0.88,0.2,0.17,0.92,1.04
6:7:29:41:403606,34.08,-58.75,-143.67,-0.89,0.25,0.36,0.99,1.01
6:7:41:46:1128672,96.28,-36.46,168.67,-0.63,0.85,-0.11,1.07,1.1
6:7:41:46:1128716,96.74,-35.06,168.07,-0.54,0.82,-0.05,0.98,1.1
6:7:41:46:1128814,98.02,-34.97,167.08,-0.55,0.81,-0.16,0.99,1.01
6:7:41:46:1128926,99.0,-35.23,166.11,-0.57,0.81,-0.11,0.99,0.99
6:7:41:46:1129022,99.62,-36.24,165.6,-0.58,0.81,-0.16,1.01,1.0
6:7:41:46:1129102,99.68,-36.83,165.49,-0.56,0.82,-0.13,1.0,1.0
6:7:41:46:1129212,100.31,-36.46,165.15,-0.58,0.69,-0.26,0.94,0.98
6:7:41:47:1129725,103.01,-39.84,165.25,-0.66,0.75,-0.18,1.02,0.98
6:7:41:47:1129823,102.89,-39.48,165.18,-0.66,0.79,-0.17,1.04,1.0
6:7:41:47:1129919,102.62,-39.4,165.14,-0.65,0.77,-0.15,1.02,1.02
6:7:41:47:1130015,102.34,-39.32,165.19,-0.64,0.75,-0.15,1.0,1.02
6:7:41:47:1130124,102.53,-39.36,164.81,-0.64,0.77,-0.17,1.02,1.01
6:7:41:47:1130221,102.51,-39.17,164.63,-0.64,0.78,-0.16,1.02,1.01
6:7:41:48:1130622,103.13,-39.55,163.73,-0.63,0.76,-0.18,1.01,1.02
6:7:41:48:1130717,102.84,-39.51,163.97,-0.63,0.73,-0.15,0.97,1.0
6:7:41:48:1130814,102.46,-40.15,164.26,-0.66,0.74,-0.17,1.0,0.99
6:7:41:48:1130910,101.91,-40.22,164.83,-0.67,0.77,-0.16,1.03,1.0
6:7:41:48:1131005,100.25,-40.39,166.0,-0.67,0.76,-0.15,1.02,1.02
6:7:41:48:1131102,99.61,-40.59,167.12,-0.67,0.75,-0.11,1.01,1.02
6:7:41:48:1131213,99.44,-41.24,167.2,-0.68,0.73,-0.15,1.01,1.01
6:7:41:49:1131622,97.86,-41.7,167.48,-0.68,0.73,-0.09,1.0,1.0
6:7:41:49:1131716,99.64,-42.31,166.93,-0.68,0.72,-0.12,0.99,1.0
6:7:41:49:1131825,102.57,-42.27,164.92,-0.67,0.77,-0.17,1.03,1.01
6:7:41:49:1131922,105.97,-42.44,162.19,-0.65,0.74,-0.21,1.01,1.01
6:7:41:49:1132020,111.11,-43.14,157.76,-0.75,0.78,-0.28,1.12,1.05
6:7:41:49:1132116,115.24,-42.93,154.36,-0.73,0.68,-0.34,1.05,1.06
6:7:41:49:1132217,114.21,-42.69,155.39,-0.72,0.71,-0.33,1.06,1.08
6:7:41:50:1132627,110.56,-41.88,157.46,-0.7,0.67,-0.29,1.01,1.04
6:7:41:50:1132724,113.54,-40.96,154.89,-0.65,0.66,-0.23,0.95,1.01
6:7:41:50:1132820,114.77,-40.74,154.5,-0.58,0.6,-0.37,0.91,0.96
6:7:41:50:1132916,115.49,-40.15,153.89,-0.65,0.62,-0.42,0.99,0.95
6:7:41:50:1133011,115.37,-41.27,153.17,-0.61,0.78,-0.35,1.05,0.98
6:7:41:50:1133106,113.5,-43.23,154.13,-0.76,0.8,-0.28,1.14,1.06
6:7:41:50:1133203,108.26,-42.39,156.52,-0.66,0.63,-0.35,0.98,1.06
6:7:41:51:1133631,114.57,-40.25,150.63,-0.63,0.77,-0.31,1.04,1.05
6:7:41:51:1133711,114.75,-41.78,153.76,-0.6,0.73,-0.25,0.97,1.0
6:7:41:51:1133824,113.87,-42.26,154.97,-0.72,0.7,-0.25,1.04,1.02
6:7:41:51:1133920,113.51,-41.93,154.62,-0.69,0.65,-0.13,0.96,0.99
6:7:41:51:1134031,111.96,-42.41,155.96,-0.69,0.66,-0.4,1.04,1.01
6:7:41:51:1134127,112.21,-42.51,156.53,-0.73,0.73,-0.29,1.07,1.02
6:7:41:51:1134224,113.88,-42.98,155.82,-0.65,0.67,-0.31,0.99,1.03
6:7:41:52:1134608,115.26,-44.35,155.47,-0.7,0.67,-0.33,1.03,1.03
6:7:41:52:1134720,114.82,-43.73,155.45,-0.7,0.63,-0.33,1.0,1.0
6:7:41:52:1134816,113.69,-44.45,155.03,-0.76,0.64,-0.26,1.03,1.02
6:7:41:52:1134912,113.71,-45.0,155.41,-0.75,0.73,-0.37,1.11,1.05
6:7:41:52:1135008,115.05,-45.25,155.22,-0.71,0.69,-0.28,1.03,1.06
6:7:41:52:1135104,115.78,-45.21,155.16,-0.74,0.67,-0.28,1.04,1.06
6:7:41:52:1135216,116.97,-45.11,154.98,-0.69,0.63,-0.33,0.99,1.02
6:7:41:53:1135615,118.26,-43.82,153.87,-0.67,0.61,-0.17,0.92,0.98
6:7:41:53:1135710,117.86,-43.6,154.03,-0.71,0.65,-0.34,1.02,0.98
6:7:41:53:1135806,118.34,-43.15,153.43,-0.68,0.66,-0.35,1.01,0.98
6:7:41:53:1135902,119.24,-43.39,152.53,-0.72,0.69,-0.37,1.07,1.03
6:7:41:53:1136029,119.88,-43.13,152.11,-0.69,0.68,-0.36,1.03,1.03
6:7:41:53:1136110,120.37,-43.19,151.64,-0.7,0.63,-0.35,1.0,1.03
6:7:41:53:1136205,120.16,-42.99,151.49,-0.7,0.65,-0.36,1.02,1.02
6:7:41:54:1136613,121.85,-44.03,150.22,-0.63,0.53,-0.32,0.88,0.97
6:7:41:54:1136724,121.75,-44.33,150.17,-0.74,0.64,-0.36,1.04,0.98
6:7:41:54:1136820,121.61,-44.34,150.48,-0.71,0.65,-0.37,1.03,0.99
6:7:41:54:1136916,121.83,-44.6,150.3,-0.7,0.63,-0.33,1.0,1.03
6:7:41:54:1137013,121.94,-44.44,150.28,-0.68,0.63,-0.46,1.03,1.02
6:7:41:54:1137108,122.2,-44.34,150.43,-0.77,0.59,-0.31,1.02,1.02
6:7:41:54:1137219,119.99,-43.93,151.32,-0.77,0.69,-0.39,1.1,1.05
6:7:41:55:1137626,118.42,-43.36,151.93,-0.68,0.65,-0.34,1.0,1.04
6:7:41:55:1137722,118.01,-43.38,152.26,-0.7,0.68,-0.34,1.03,1.05
6:7:41:55:1137820,118.23,-43.44,152.45,-0.71,0.63,-0.36,1.01,1.02
6:7:41:55:1137914,118.42,-43.48,152.46,-0.7,0.66,-0.35,1.02,1.02
6:7:41:55:1138025,117.83,-43.21,152.78,-0.7,0.67,-0.42,1.06,1.03
6:7:41:55:1138121,117.72,-43.31,152.66,-0.68,0.63,-0.37,1.0,1.03
6:7:41:55:1138218,117.88,-43.35,152.17,-0.7,0.69,-0.35,1.04,1.03
6:7:41:56:1138614,117.13,-43.51,152.15,-0.7,0.68,-0.33,1.03,1.02
6:7:41:56:1138711,117.11,-43.59,152.24,-0.7,0.67,-0.34,1.03,1.03
6:7:41:56:1138806,117.09,-43.57,152.28,-0.7,0.66,-0.33,1.02,1.03
6:7:41:56:1138902,116.85,-43.56,152.37,-0.71,0.67,-0.34,1.04,1.03
6:7:41:56:1139013,116.84,-43.52,152.38,-0.71,0.67,-0.33,1.03,1.03
6:7:41:56:1139111,116.92,-43.49,152.24,-0.7,0.65,-0.34,1.01,1.03
6:7:41:56:1139206,116.95,-43.57,152.06,-0.71,0.67,-0.33,1.03,1.02
6:7:41:57:1139614,117.36,-43.63,151.27,-0.7,0.64,-0.33,1.0,1.01
6:7:41:57:1139726,117.2,-43.48,151.09,-0.69,0.66,-0.35,1.02,1.02
6:7:41:57:1139822,116.97,-43.36,151.25,-0.7,0.66,-0.34,1.02,1.01
6:7:41:57:1139918,116.8,-43.25,151.49,-0.7,0.67,-0.33,1.03,1.02
6:7:41:57:1140013,116.67,-43.13,151.6,-0.7,0.67,-0.33,1.03,1.02
6:7:41:57:1140111,116.56,-43.09,151.76,-0.69,0.68,-0.33,1.02,1.02
6:7:41:57:1140205,116.52,-43.03,151.98,-0.69,0.66,-0.34,1.01,1.02
6:7:41:58:1140616,116.06,-42.95,152.4,-0.71,0.68,-0.34,1.04,1.03
6:7:41:58:1140727,116.12,-42.85,152.44,-0.69,0.69,-0.33,1.03,1.03
6:7:41:58:1140806,115.99,-42.53,152.45,-0.69,0.69,-0.33,1.03,1.03
6:7:41:58:1140935,115.92,-42.42,152.46,-0.69,0.68,-0.33,1.02,1.03
6:7:41:58:1141014,115.82,-42.46,152.6,-0.69,0.68,-0.32,1.02,1.02
6:7:41:58:1141127,115.81,-42.42,152.62,-0.68,0.68,-0.33,1.01,1.02
6:7:41:58:1141221,115.85,-42.43,152.55,-0.68,0.68,-0.32,1.01,1.02
6:7:41:59:1141622,115.47,-42.42,152.93,-0.69,0.68,-0.32,1.02,1.01
6:7:41:59:1141718,115.43,-42.39,152.95,-0.69,0.69,-0.33,1.03,1.02
6:7:41:59:1141830,115.27,-42.28,152.99,-0.69,0.69,-0.32,1.03,1.02
6:7:41:59:1141910,115.09,-42.14,153.05,-0.7,0.69,-0.32,1.03,1.03
6:7:41:59:1142006,114.95,-41.82,153.12,-0.66,0.69,-0.32,1.0,1.02
6:7:41:59:1142118,115.02,-41.76,153.06,-0.68,0.7,-0.32,1.03,1.02
6:7:41:59:1142215,115.43,-41.73,152.83,-0.66,0.67,-0.31,0.99,1.01
6:7:42:0:1142613,121.21,-44.43,147.97,-0.7,0.56,-0.35,0.97,1.0
6:7:42:0:1142710,124.05,-45.12,144.9,-0.68,0.59,-0.4,0.98,0.98
6:7:42:0:1142806,126.33,-46.37,143.02,-0.74,0.6,-0.42,1.04,1.0
6:7:42:0:1142917,128.67,-47.1,141.9,-0.76,0.55,-0.42,1.03,1.02
6:7:42:0:1143013,131.85,-47.95,140.04,-0.73,0.53,-0.44,1.0,1.02
6:7:42:0:1143128,133.64,-48.41,140.3,-0.79,0.49,-0.49,1.05,1.03
6:7:42:0:1143221,134.55,-48.68,140.94,-0.79,0.52,-0.5,1.07,1.04
6:7:42:1:1143636,133.89,-47.8,146.03,-0.79,0.58,-0.45,1.08,1.07
6:7:42:1:1143701,136.88,-47.12,144.79,-0.84,0.49,-0.48,1.09,1.08
6:7:42:1:1143829,139.89,-46.58,142.88,-0.72,0.41,-0.53,0.98,1.05
6:7:42:1:1143926,139.81,-46.57,143.29,-0.73,0.48,-0.53,1.02,1.03
6:7:42:1:1144022,139.46,-47.67,144.17,-0.78,0.45,-0.49,1.03,1.01
6:7:42:1:1144117,137.96,-48.54,145.52,-0.79,0.45,-0.46,1.02,1.02
6:7:42:1:1144229,136.62,-49.65,146.78,-0.82,0.45,-0.45,1.04,1.03
6:7:42:2:1144628,140.13,-48.38,144.48,-0.65,0.47,-0.45,0.92,1.0
6:7:42:2:1144724,140.08,-48.1,143.97,-0.83,0.42,-0.48,1.05,1.0
6:7:42:2:1144821,138.35,-47.89,142.65,-0.75,0.4,-0.44,0.96,0.98
6:7:42:2:1144917,133.21,-47.84,142.29,-0.74,0.46,-0.36,0.94,0.98
6:7:42:2:1145013,127.43,-48.78,141.63,-0.68,0.4,-0.26,0.83,0.91
6:7:42:2:1145110,118.36,-50.56,142.82,-0.79,0.57,-0.29,1.02,0.93
6:7:42:2:1145221,110.88,-52.24,143.66,-0.74,0.66,-0.28,1.03,0.96
6:7:42:3:1145621,72.62,-59.15,170.41,-0.77,0.47,0.19,0.93,0.99
6:7:42:3:1145717,61.5,-57.3,178.9,-0.7,0.44,0.31,0.88,0.95
6:7:42:3:1145829,50.85,-53.6,-173.3,-0.73,0.35,0.44,0.93,0.91
6:7:42:3:1145926,40.05,-48.48,-166.11,-0.81,0.35,0.64,1.09,0.97
6:7:42:3:1146021,29.02,-42.99,-159.6,-0.7,0.38,0.66,1.03,1.02
6:7:42:3:1146117,20.38,-37.67,-155.96,-0.59,0.34,0.75,1.01,1.04
6:7:42:3:1146228,14.65,-31.16,-154.88,-0.6,0.29,0.72,0.99,1.01
6:7:42:4:1146627,0.35,-12.93,-152.26,-0.31,-0.0,1.04,1.08,1.03
6:7:42:4:1146709,-0.07,-10.3,-151.27,-0.26,0.09,1.01,1.04,1.04
6:7:42:4:1146805,0.63,-7.02,-151.31,-0.18,0.01,1.0,1.01,1.05
6:7:42:4:1146901,1.08,-4.58,-152.26,-0.16,0.08,0.98,1.0,1.02
6:7:42:4:1147011,1.09,-3.69,-152.8,-0.13,0.01,1.01,1.02,1.01
6:7:42:4:1147109,0.66,-3.42,-152.99,-0.09,-0.0,1.03,1.03,1.02
6:7:42:4:1147220,-0.17,-3.14,-152.81,0.15,-0.23,1.11,1.14,1.06
6:7:42:5:1147619,-5.06,1.42,-150.62,0.01,-0.1,0.98,0.98,1.05
6:7:42:5:1147716,-4.23,1.72,-149.18,0.02,-0.01,0.98,0.98,1.03
6:7:42:5:1147812,-3.97,1.85,-147.77,0.03,-0.03,0.98,0.98,0.98
6:7:42:5:1147909,-4.05,1.65,-146.33,0.02,-0.05,0.99,0.99,0.98
6:7:42:5:1148019,-3.95,1.51,-145.02,0.01,-0.04,0.98,0.98,0.99
6:7:42:5:1148116,-3.49,1.55,-143.99,0.01,-0.02,0.98,0.98,0.98
6:7:42:5:1148211,-3.47,1.42,-142.99,-0.02,-0.04,0.97,0.97,0.98
6:7:42:6:1148612,-2.95,1.26,-139.72,0.06,0.02,0.97,0.97,0.97
6:7:42:6:1148708,-3.54,0.87,-138.95,0.02,-0.05,0.99,0.99,0.98
6:7:42:6:1148819,-3.42,0.81,-138.4,-0.0,-0.04,0.98,0.99,0.98
6:7:42:6:1148916,-3.24,0.82,-137.93,-0.0,-0.06,0.97,0.97,0.98
6:7:42:6:1149011,-3.27,0.71,-137.36,0.01,-0.05,0.98,0.98,0.98
6:7:42:6:1149107,-4.14,0.3,-136.85,-0.0,-0.06,0.98,0.98,0.98
6:7:42:6:1149203,-5.16,-0.24,-136.47,-0.02,-0.09,0.98,0.99,0.98
6:7:42:7:1149603,-5.25,-0.47,-135.27,-0.01,-0.09,0.98,0.98,0.98
6:7:42:7:1149715,-5.32,-0.53,-135.03,-0.02,-0.09,0.97,0.98,0.98
6:7:42:7:1149811,-5.26,-0.51,-134.82,-0.02,-0.08,0.98,0.98,0.98
6:7:42:7:1149907,-5.11,-0.49,-134.62,-0.02,-0.08,0.97,0.98,0.98
6:7:42:7:1150018,-5.01,-0.51,-134.41,-0.01,-0.07,0.97,0.97,0.98
6:7:42:7:1150115,-4.71,-0.5,-134.14,-0.06,-0.04,0.95,0.95,0.97
6:7:42:7:1150210,-4.76,-0.05,-134.48,-0.04,0.35,0.63,0.72,0.88
6:7:42:8:1150642,-4.35,0.91,-133.79,0.03,-0.06,0.99,1.0,0.89
6:7:42:8:1150722,-2.89,1.58,-133.74,0.02,-0.04,0.98,0.98,0.9
6:7:42:8:1150818,-1.91,2.3,-133.92,0.07,-0.01,0.97,0.97,0.98
6:7:42:8:1150914,-2.61,1.71,-133.64,-0.0,-0.06,0.98,0.98,0.98
6:7:42:8:1151010,-3.32,1.36,-133.35,0.03,-0.08,0.98,0.98,0.98
6:7:42:8:1151121,-3.03,1.46,-133.28,0.03,-0.05,0.98,0.98,0.98
6:7:42:8:1151202,-2.2,1.98,-133.31,0.05,-0.03,0.97,0.97,0.98
6:7:42:9:1151618,-2.39,1.76,-133.06,0.03,-0.05,0.98,0.98,0.98
6:7:42:9:1151715,-2.62,1.59,-132.99,0.03,-0.06,0.98,0.98,0.98
6:7:42:9:1151809,-2.6,1.54,-132.95,0.0,0.02,1.01,1.01,0.99
6:7:42:9:1151907,-2.85,1.44,-132.87,0.03,-0.05,0.98,0.98,0.99
6:7:42:9:1152002,-3.01,1.26,-132.89,0.01,-0.06,0.98,0.98,0.99
6:7:42:9:1152131,-2.52,1.6,-132.88,0.02,-0.05,0.97,0.98,0.98
6:7:42:9:1152210,-2.4,1.95,-133.01,-0.05,-0.1,1.18,1.18,1.05
6:7:42:10:1152610,0.15,2.88,-128.85,0.01,0.05,1.13,1.13,1.1
6:7:42:10:1152721,2.07,1.48,-128.58,0.04,0.07,1.04,1.04,1.12
6:7:42:10:1152818,3.79,0.38,-127.69,0.05,0.07,1.06,1.07,1.08
6:7:42:10:1152929,6.02,-0.55,-125.38,-0.03,0.2,0.83,0.85,0.99
6:7:42:10:1153026,6.37,-1.05,-122.82,-0.08,0.07,1.07,1.08,1.0
6:7:42:10:1153122,5.5,-0.64,-122.55,-0.02,0.08,0.99,0.99,0.97
6:7:42:10:1153202,4.11,0.5,-122.68,-0.02,0.09,1.0,1.0,1.02
6:7:42:11:1153633,1.19,1.2,-124.25,0.01,0.01,1.03,1.03,1.01
6:7:42:11:1153713,1.53,0.74,-125.23,0.15,-0.1,1.05,1.07,1.03
6:7:42:11:1153809,1.95,0.49,-125.91,0.0,0.11,0.99,1.0,1.03
6:7:42:11:1153906,2.14,0.29,-125.41,0.02,-0.03,0.98,0.98,1.02
6:7:42:11:1154032,2.01,0.5,-126.16,-0.03,0.07,0.99,0.99,0.99
6:7:42:11:1154130,1.61,1.1,-127.15,0.04,0.11,0.96,0.97,0.98
6:7:42:11:1154209,1.4,1.55,-127.87,0.03,0.01,0.96,0.97,0.97
6:7:42:12:1154625,2.86,-1.29,-126.91,-0.05,0.05,1.03,1.03,0.99
6:7:42:12:1154722,4.93,-2.98,-126.87,-0.0,0.04,1.06,1.06,1.02
6:7:42:12:1154817,7.76,-5.22,-126.79,-0.2,0.25,0.92,0.98,1.02
6:7:42:12:1154913,10.81,-7.48,-125.17,-0.17,0.03,0.88,0.89,0.98
6:7:42:12:1155024,14.03,-10.92,-125.05,-0.44,0.39,0.94,1.11,0.99
6:7:42:12:1155121,14.94,-13.36,-126.33,-0.24,0.35,1.02,1.11,1.04
6:7:42:12:1155217,16.61,-15.37,-128.02,-0.37,0.41,0.97,1.12,1.11
6:7:42:13:1155617,43.16,-38.42,-135.56,-0.16,0.41,0.7,0.82,1.01
6:7:42:13:1155713,54.52,-45.53,-141.52,-0.47,0.47,0.51,0.84,0.93
6:7:42:13:1155808,62.74,-48.65,-145.23,-0.78,0.71,0.42,1.13,0.93
6:7:42:13:1155919,72.07,-50.05,-150.67,-0.85,0.69,0.34,1.14,1.04
6:7:42:13:1156017,82.49,-51.17,-157.58,-0.76,0.66,0.16,1.02,1.1
6:7:42:13:1156112,92.87,-50.4,-164.88,-0.58,0.52,-0.02,0.78,0.98
6:7:42:13:1156209,101.48,-50.11,-170.48,-0.46,0.4,-0.07,0.62,0.81
6:7:42:14:1156619,111.01,-44.77,-179.21,-0.66,0.75,-0.22,1.02,0.8
6:7:42:14:1156700,113.12,-42.65,176.7,-0.83,0.78,-0.21,1.16,0.93
6:7:42:14:1156827,118.43,-40.08,169.52,-0.68,0.81,-0.21,1.07,1.08
6:7:42:14:1156925,122.28,-37.45,164.45,-0.61,0.74,-0.25,0.99,1.07
6:7:42:14:1157021,126.17,-35.62,160.03,-0.56,0.73,-0.41,1.01,1.03
6:7:42:14:1157116,130.7,-34.67,156.15,-0.53,0.56,-0.44,0.89,0.96
6:7:42:14:1157212,134.7,-33.95,152.57,-0.59,0.57,-0.49,0.95,0.95
6:7:42:15:1157612,144.07,-30.65,139.51,-0.56,0.49,-0.61,0.97,0.94
6:7:42:15:1157724,146.75,-30.02,137.69,-0.52,0.53,-0.66,0.99,0.97
6:7:42:15:1157821,149.78,-29.43,137.99,-0.55,0.43,-0.71,0.99,0.98
6:7:42:15:1157916,151.99,-30.31,138.81,-0.54,0.4,-0.71,0.98,0.99
6:7:42:15:1158012,151.52,-30.79,140.61,-0.57,0.41,-0.68,0.98,0.98
6:7:42:15:1158108,151.3,-31.18,139.64,-0.52,0.49,-0.7,1.0,0.99
6:7:42:15:1158205,151.91,-31.81,136.94,-0.51,0.49,-0.69,0.99,0.99
6:7:42:16:1158621,147.49,-33.46,134.4,-0.52,0.53,-0.69,1.01,1.0
6:7:42:16:1158700,146.59,-34.7,134.61,-0.65,0.53,-0.68,1.08,1.03
6:7:42:16:1158810,146.79,-35.94,134.76,-0.75,0.5,-0.7,1.15,1.08
6:7:42:16:1158924,148.3,-35.99,133.75,-0.73,0.5,-0.72,1.14,1.12
6:7:42:16:1159020,149.93,-35.24,132.7,-0.63,0.45,-0.7,1.04,1.11
6:7:42:16:1159116,150.91,-35.3,132.35,-0.63,0.42,-0.72,1.04,1.08
6:7:42:16:1159212,151.08,-35.6,132.52,-0.61,0.4,-0.77,1.06,1.05
6:7:42:17:1159627,149.34,-38.44,134.5,-0.68,0.42,-0.68,1.04,1.05
6:7:42:17:1159723,149.04,-38.36,134.43,-0.66,0.4,-0.65,1.01,1.04
6:7:42:17:1159820,149.09,-38.7,134.09,-0.68,0.4,-0.64,1.02,1.02
6:7:42:17:1159915,149.3,-38.57,133.07,-0.64,0.44,-0.67,1.03,1.02
6:7:42:17:1160012,149.1,-38.84,132.76,-0.66,0.44,-0.66,1.03,1.03
6:7:42:17:1160122,148.83,-38.81,132.61,-0.65,0.43,-0.67,1.03,1.03
6:7:42:17:1160204,149.24,-38.7,132.08,-0.64,0.43,-0.67,1.02,1.03
6:7:42:18:1160604,149.78,-39.74,132.24,-0.67,0.39,-0.68,1.03,1.02
6:7:42:18:1160731,149.71,-39.95,132.23,-0.68,0.42,-0.68,1.05,1.03
6:7:42:18:1160826,149.66,-39.81,132.22,-0.69,0.42,-0.68,1.05,1.04
6:7:42:18:1160923,149.74,-39.67,132.1,-0.66,0.41,-0.67,1.03,1.04
6:7:42:18:1161020,149.85,-39.44,131.9,-0.64,0.4,-0.67,1.01,1.03
6:7:42:18:1161115,149.57,-39.37,132.22,-0.65,0.41,-0.68,1.03,1.02
6:7:42:18:1161212,149.7,-39.53,132.22,-0.66,0.41,-0.68,1.03,1.03
6:7:42:19:1161627,149.72,-40.64,131.97,-0.65,0.39,-0.66,1.01,1.02
6:7:42:19:1161723,148.92,-40.85,132.56,-0.68,0.43,-0.66,1.04,1.03
6:7:42:19:1161819,148.88,-40.79,132.83,-0.67,0.42,-0.66,1.03,1.03
6:7:42:19:1161914,149.79,-40.84,132.46,-0.64,0.37,-0.65,0.98,1.02
6:7:42:19:1162011,150.12,-41.47,132.21,-0.68,0.37,-0.64,1.0,1.01
6:7:42:19:1162123,149.61,-42.25,132.36,-0.74,0.4,-0.65,1.06,1.02
6:7:42:19:1162219,148.86,-42.02,133.18,-0.71,0.39,-0.65,1.04,1.03
6:7:42:20:1162620,147.15,-42.98,134.98,-0.69,0.42,-0.64,1.03,1.04
6:7:42:20:1162715,148.3,-43.61,134.36,-0.72,0.4,-0.62,1.03,1.03
6:7:42:20:1162811,149.15,-44.48,133.5,-0.74,0.4,-0.61,1.04,1.03
6:7:42:20:1162907,148.35,-44.77,133.96,-0.74,0.39,-0.61,1.04,1.04
6:7:42:20:1163020,147.7,-44.99,134.21,-0.74,0.42,-0.6,1.04,1.04
6:7:42:20:1163130,148.92,-45.49,132.79,-0.75,0.4,-0.6,1.03,1.04
6:7:42:20:1163226,148.64,-45.35,133.05,-0.74,0.38,-0.61,1.03,1.04
6:7:42:21:1163632,147.74,-45.73,133.53,-0.74,0.4,-0.61,1.04,1.03
6:7:42:21:1163714,147.3,-45.82,133.89,-0.76,0.39,-0.6,1.04,1.04
6:7:42:21:1163810,147.61,-45.64,133.3,-0.71,0.39,-0.6,1.01,1.03
6:7:42:21:1163905,147.6,-45.33,133.3,-0.73,0.38,-0.6,1.02,1.02
6:7:42:21:1164032,147.44,-45.33,133.31,-0.74,0.4,-0.61,1.04,1.02
6:7:42:21:1164129,147.41,-45.29,133.07,-0.72,0.39,-0.61,1.02,1.03
6:7:42:21:1164225,147.33,-45.36,132.89,-0.73,0.39,-0.59,1.02,1.03
6:7:42:22:1164624,146.83,-45.41,132.74,-0.72,0.39,-0.6,1.02,1.02
6:7:42:22:1164705,147.12,-45.71,132.71,-0.74,0.38,-0.6,1.02,1.02
6:7:42:22:1164815,147.38,-46.11,132.61,-0.77,0.39,-0.61,1.05,1.03
6:7:42:22:1164913,147.3,-45.99,132.65,-0.73,0.39,-0.62,1.03,1.04
6:7:42:22:1165009,147.32,-45.79,132.58,-0.72,0.38,-0.6,1.01,1.03
6:7:42:22:1165105,147.22,-45.93,132.57,-0.73,0.39,-0.58,1.01,1.02
6:7:42:22:1165215,147.03,-45.97,132.67,-0.74,0.39,-0.6,1.03,1.02
6:7:42:23:1165615,147.17,-46.78,132.81,-0.76,0.38,-0.6,1.04,1.03
6:7:42:23:1165712,147.57,-46.9,132.72,-0.78,0.37,-0.61,1.06,1.04
6:7:42:23:1165825,148.33,-46.32,132.2,-0.81,0.38,-0.62,1.09,1.06
6:7:42:23:1165921,149.43,-45.42,130.99,-0.81,0.41,-0.64,1.11,1.09
6:7:42:23:1166017,149.74,-44.7,130.47,-0.81,0.41,-0.66,1.12,1.11
6:7:42:23:1166128,149.85,-44.42,130.38,-0.83,0.43,-0.65,1.14,1.12
6:7:42:23:1166209,150.59,-44.49,130.19,-0.85,0.43,-0.66,1.16,1.14
6:7:42:24:1166639,153.25,-43.08,130.2,-0.65,0.28,-0.61,0.94,1.08
6:7:42:24:1166722,154.54,-42.04,129.1,-0.58,0.31,-0.64,0.92,1.0
6:7:42:24:1166814,154.28,-41.07,129.54,-0.57,0.28,-0.65,0.91,0.92
6:7:42:24:1166911,154.15,-40.06,129.25,-0.55,0.33,-0.69,0.94,0.92
6:7:42:24:1167010,152.87,-39.22,130.46,-0.59,0.35,-0.67,0.96,0.94
6:7:42:24:1167105,151.31,-38.55,131.94,-0.56,0.37,-0.7,0.97,0.96
6:7:42:24:1167202,151.73,-38.54,131.5,-0.63,0.35,-0.67,0.98,0.97
6:7:42:25:1167625,151.62,-36.03,130.43,-0.61,0.42,-0.71,1.03,0.99
6:7:42:25:1167706,152.23,-34.71,128.79,-0.56,0.44,-0.74,1.02,1.01
6:7:42:25:1167803,152.37,-33.3,128.43,-0.53,0.36,-0.75,0.99,1.01
6:7:42:25:1167929,152.01,-32.83,128.81,-0.55,0.4,-0.75,1.01,1.01
6:7:42:25:1168026,151.79,-33.3,129.58,-0.59,0.39,-0.75,1.03,1.01
6:7:42:25:1168122,151.11,-33.84,130.2,-0.59,0.42,-0.71,1.01,1.02
6:7:42:25:1168218,146.86,-34.47,133.15,-0.59,0.42,-0.67,0.99,1.01
6:7:42:26:1168618,97.16,-43.77,149.62,-0.69,0.64,-0.01,0.94,0.98
6:7:42:26:1168713,81.31,-41.19,155.36,-0.7,0.86,0.1,1.11,1.01
6:7:42:26:1168824,69.18,-38.18,158.51,-0.67,0.8,0.11,1.05,1.03
6:7:42:26:1168922,59.14,-35.92,160.47,-0.55,0.83,0.54,1.13,1.1
6:7:42:26:1169018,50.11,-31.53,161.0,-0.59,0.62,0.47,0.98,1.05
6:7:42:26:1169115,42.66,-27.87,160.11,-0.56,0.66,0.53,1.02,1.04
6:7:42:26:1169210,37.65,-27.66,160.17,-0.56,0.65,0.59,1.04,1.01
6:7:42:27:1169610,23.87,-25.77,158.74,-0.41,0.43,0.91,1.09,1.05
6:7:42:27:1169719,22.13,-25.43,158.8,-0.38,0.39,0.89,1.04,1.06
